Sentence #	Word	POS	Tag	
Sentence: 1043	@URL	@	O
	@URL	@	O
	then	R	O
	i	O	O
	think	V	O
	trazodone	^	O
	works	V	O
	specifically	R	O
	for	P	O
	insomnia	^	B-ADR
	(depression	N	I-ADR
	too	R	O
	but	&	O
	bleh)	!	O
	0	0	O
Sentence: 1044	trazodone	^	O
	y	R	O
	u	O	O
	not	R	O
	working	V	O
	0	0	O
Sentence: 1045	@URL	@	O
	u	O	O
	mean	V	O
	trazodone	N	O
	haha	!	O
	0	0	O
Sentence: 1046	i	O	O
	need	V	O
	a	D	O
	few	A	O
	trazodone	N	O
	and	&	O
	a	D	O
	good	A	O
	nights	N	O
	sleep.	N	O
	see	V	O
	you	O	O
	guys.	N	O
	i	O	O
	really	R	O
	hope	V	O
	i	O	O
	wake	V	O
	up	T	O
	to	P	O
	storyline.	N	O
	*grins*	N	O
	0	0	O
Sentence: 1047	hi,	!	O
	my	D	O
	name's	N	O
	makenna	^	O
	and	&	O
	my	D	O
	mom	N	O
	wanted	V	O
	to	P	O
	give	V	O
	me	O	O
	melatonin	N	O
	instead	R	O
	of	P	O
	my	D	O
	trazodone	N	O
	and	&	O
	i	O	O
	haven't	V	O
	gone	V	O
	to	P	O
	sleep	V	B-ADR
	yet..	R	O
	fml.	!	O
	0	0	O
Sentence: 1048	im	L	O
	on	P	O
	the	D	O
	codiene	N	O
	lean	V	O
	oxy	A	O
	hydro	N	O
	pill	N	O
	trazodone	N	O
	ah	!	O
	man	N	O
	loud	A	O
	n	&	O
	moscato	N	O
	vision	N	B-ADR
	blurry	A	I-ADR
	still	R	O
	alot	A	O
	on	P	O
	deck	N	O
	fuck	V	O
	everybody	N	O
	im	L	O
	rollin	V	O
	#superhard	#	O
	0	0	O
Sentence: 1049	best	A	O
	dream	N	O
	ever	R	O
	last	A	O
	night.	N	O
	thank	V	O
	you	O	O
	trazodone.	V	O
	0	0	O
Sentence: 1050	watched	V	O
	""silver	A	O
	linings	N	O
	playbook""	N	O
	tonight.	R	O
	terrific	A	O
	movie,	N	O
	except	P	O
	nobody	N	O
	says	V	O
	trazodone	N	O
	like	P	O
	that.	O	O
	0	0	O
Sentence: 1051	dear	A	O
	lord	N	O
	how	R	O
	did	V	O
	i	O	O
	just	R	B-ADR
	now	R	I-ADR
	wake	V	I-ADR
	up?	T	I-ADR
	thank	V	O
	you	O	O
	trazodone	V	O
	for	P	O
	ruining	V	O
	my	D	O
	life.	N	O
	0	0	O
Sentence: 1052	@URL	@	O
	pt	N	O
	with	P	O
	similar	A	O
	found	V	O
	out	T	O
	trazodone	N	O
	can	V	O
	do	V	O
	the	D	O
	same.	A	O
	md	^	O
	said	V	O
	it	O	O
	was	V	O
	common.	A	O
	""trazodone	N	O
	gives	V	O
	you	O	O
	a	D	O
	bone"".	N	B-ADR
	he	O	O
	is	V	O
	a	D	O
	poet.	N	O
	0	0	O
Sentence: 1053	my	D	O
	tolerance	N	B-ADR
	for	P	O
	my	D	O
	trazodone	N	O
	goes	V	O
	up	T	O
	every	D	O
	few	A	O
	days??	N	O
	0	0	O
Sentence: 1054	@URL	@	O
	fingers	N	O
	crossed	V	O
	i	O	O
	have	V	O
	been	V	O
	taken	V	O
	off	T	O
	tysabri	^	O
	because	P	O
	my	D	O
	body	N	O
	is	V	O
	resisting	V	B-ADR
	it	O	I-ADR
	ha	!	O
	typical	A	O
	hope	V	O
	you	O	O
	are	V	O
	doing	V	O
	ok	!	O
	:)	E	O
	0	0	O
Sentence: 1055	was	V	O
	thinking	V	O
	of	P	O
	taking	V	O
	a	D	O
	break	N	O
	from	P	O
	tysabri,	^	O
	but	&	O
	i	O	O
	just	R	O
	ordered	V	O
	a	D	O
	medical	A	O
	tag	N	O
	stating	V	O
	i'm	L	O
	on	P	O
	it	O	O
	so	R	O
	i	O	O
	guess	V	O
	i	O	O
	can't	V	O
	ever	R	O
	quit	V	O
	now!	R	O
	?	,	O
	0	0	O
Sentence: 1056	#cmsc	#	O
	a	D	O
	new	A	O
	test	N	O
	to	P	O
	establish	V	O
	risk	N	O
	of	P	O
	pml	^	O
	in	P	O
	tysabri	^	O
	reveals	V	O
	about	P	O
	half	N	O
	of	P	O
	jcv	^	O
	infected	V	O
	patients	N	O
	have	V	O
	very	R	O
	low	A	O
	risk	N	O
	of	P	O
	pml	^	O
	0	0	O
Sentence: 1057	tysabri	^	O
	infusion	N	O
	#54	$	O
	yesterday.	N	O
	made	V	O
	me	O	O
	feel	V	O
	tired	A	B-ADR
	and	&	O
	out	P	B-ADR
	of	P	I-ADR
	it	O	I-ADR
	for	P	O
	a	D	O
	while.	N	O
	maybe	R	O
	it's	L	O
	the	D	O
	heat	^	O
	-	,	O
	34c	G	O
	(94f)!!!	$	O
	maybe	R	O
	a	D	O
	very	R	O
	hot	A	O
	summer?	N	O
	0	0	O
Sentence: 1058	#tysabri	#	O
	infusion	N	O
	37	$	O
	...	,	O
	4	$	O
	days	N	O
	late	A	O
	but	&	O
	it's	L	O
	ok	A	O
	better	R	O
	late	A	O
	than	P	O
	never	R	O
	...	,	O
	http://t.co/x3w5w5mhsp	U	O
	0	0	O
Sentence: 1059	$eln	V	O
	all	X	O
	that	O	O
	was	V	O
	left	V	O
	was	V	O
	tysabri.	R	O
	tysabri	A	O
	one	$	O
	piece	N	O
	of	P	O
	biib	N	O
	portfolio.	N	O
	fall	V	O
	last	A	O
	yr	N	O
	agrmnt	N	O
	to	P	O
	restructure	V	O
	0	0	O
Sentence: 1060	@URL	@	O
	@URL	@	O
	@URL	@	O
	maybe	R	O
	unspoken	A	O
	worries	N	O
	about	P	O
	lt	^	O
	growth	N	O
	of	P	O
	tysabri	^	O
	while	P	O
	$biib	^	O
	focuses	V	O
	on	P	O
	tecfidera?	^	O
	0	0	O
Sentence: 1061	@URL	@	O
	i	O	O
	had	V	O
	a	D	O
	gene	N	O
	test	N	O
	for	P	O
	tysabri	^	O
	i	O	O
	guess	V	O
	it	O	O
	can	V	O
	cause	V	O
	a	D	O
	fatal	A	O
	brain	N	B-ADR
	disorder.	N	I-ADR
	my	D	O
	chances	N	O
	are	V	O
	low..	A	O
	but	&	O
	that	D	O
	crap	N	O
	is	V	O
	creepy.	A	O
	0	0	O
Sentence: 1062	@URL	@	O
	@URL	@	O
	the	D	O
	study	N	O
	drug	N	O
	here	R	O
	in	P	O
	philly	^	O
	is	V	O
	related	A	O
	to	P	O
	tysabri,	V	O
	but	&	O
	it	O	O
	is	V	O
	gi	^	O
	tract	N	O
	specific.	A	O
	something	N	O
	to	P	O
	look	V	O
	forward	R	O
	to.	P	O
	0	0	O
Sentence: 1063	have	V	O
	any	D	O
	of	P	O
	you	O	O
	developed	V	O
	knee	N	B-ADR
	pain	N	I-ADR
	since	P	O
	starting	V	O
	tysabri	^	O
	?	,	O
	what	O	O
	helps	V	O
	with	P	O
	the	D	O
	problem	N	O
	?	,	O
	0	0	O
Sentence: 1064	drove	V	O
	to	P	O
	hospital	N	O
	for	P	O
	#tysabri	^	O
	in	P	O
	blue.	A	O
	left	A	O
	early	A	O
	(london	^	O
	traffic),	N	O
	only	R	O
	took	V	O
	20	$	O
	mins!	N	O
	blue	A	O
	badge	N	O
	space	N	O
	next	P	O
	to	P	O
	entrance.	N	O
	#winning	V	O
	#fuckms	#	B-ADR
	0	0	O
Sentence: 1065	i	O	O
	have	V	O
	put	V	B-ADR
	on	P	I-ADR
	weight	N	I-ADR
	(thanks	N	O
	ms	^	B-ADR
	and	&	O
	#tysabri).	#	O
	always	R	O
	look	V	O
	on	P	O
	the	D	O
	bright	A	O
	side:	N	O
	time	N	O
	for	P	O
	a	D	O
	@URL	@	O
	t-shirt	N	O
	spree!	N	O
	#winning	#	O
	0	0	O
Sentence: 1066	tomorrow,	N	O
	my	D	O
	second	A	O
	infusion	N	O
	of	P	O
	tysabri!	^	O
	good	A	O
	luck	N	O
	for	P	O
	me!	O	O
	#godblessme	#	O
	#mslife	#	B-ADR
	0	0	O
Sentence: 1067	to	P	O
	my	D	O
	ms	N	B-ADR
	friends:	N	O
	who's	L	O
	on	P	O
	tysabri?	^	O
	it's	L	O
	not	R	O
	working	V	O
	&	&	O
	they	O	O
	are	V	O
	sending	V	O
	me	O	O
	to	P	O
	another	D	O
	city/hospital	N	O
	to	P	O
	see	V	O
	another	D	O
	specialist.	N	O
	0	0	O
Sentence: 1068	@URL	@	O
	yes	!	O
	i	O	O
	have	V	O
	been	V	O
	for	P	O
	my	D	O
	tysabri	N	O
	this	D	O
	morning	N	O
	and	&	O
	now	R	O
	lazing	V	O
	on	P	O
	the	D	O
	sofa	N	O
	:(	E	O
	kids	N	O
	are	V	O
	going	V	O
	to	P	O
	the	D	O
	outlaws	N	O
	for	P	O
	the	D	O
	weekend	N	O
	:)	E	O
	0	0	O
Sentence: 1069	@URL	@	O
	yes	!	O
	they	O	O
	insert	V	O
	a	D	O
	port	N	O
	for	P	O
	the	D	O
	infusion	N	O
	with	P	O
	tysabri.	^	O
	i	O	O
	did	V	O
	it	O	O
	yesterday	N	O
	for	P	O
	the	D	O
	49th	A	O
	time.	N	O
	it's	L	O
	just	R	O
	a	D	O
	small	A	O
	sting.	N	O
	0	0	O
Sentence: 1070	rt	~	O
	@URL:	N	O
	take	V	O
	tysabri?	^	O
	live	V	O
	in	P	O
	cambridge/birmingham	^	O
	area?	N	O
	happy	A	O
	to	P	O
	do	V	O
	media	N	O
	interview?	N	O
	we'd	L	O
	love	V	O
	to	P	O
	hear	V	O
	from	P	O
	you.	O	O
	pipe	N	O
	up.	P	O
	get	V	O
	in	P	O
	à	G	O
	0	0	O
Sentence: 1071	anyway,	R	O
	i	O	O
	was	V	O
	just	R	O
	feeling	V	O
	itchy	A	B-ADR
	and	&	O
	my	D	O
	neck	N	B-ADR
	was	V	I-ADR
	red	A	I-ADR
	so	P	O
	they	O	O
	gave	V	O
	me	O	O
	benedryl	N	O
	with	P	O
	my	D	O
	#tysabri.	N	O
	might	V	O
	be	V	O
	a	D	O
	coincidence	N	O
	but	&	O
	just	R	O
	in	P	O
	case	N	O
	0	0	O
Sentence: 1072	@URL	@	O
	medications	N	O
	like	P	O
	copaxone	N	O
	rebif,	N	O
	gilenya	N	O
	or	&	O
	tysabri	^	O
	wouldn't	V	O
	be	V	O
	here	R	O
	today	N	O
	without	P	O
	it	O	O
	0	0	O
Sentence: 1073	i	O	O
	need	V	O
	more	A	O
	energy	N	B-ADR
	today.	N	O
	don't	V	O
	know	V	O
	where	R	O
	to	P	O
	get	V	O
	it	O	O
	from,	P	O
	though.	P	O
	this	O	O
	is	V	O
	the	D	O
	result	N	O
	of	P	O
	going	V	O
	off	T	O
	#tysabri	#	O
	for	P	O
	#msandlife	^	B-ADR
	and	&	O
	heat-related.	N	O
	0	0	O
Sentence: 1074	why	R	O
	must	V	O
	i	O	O
	be	V	O
	so	R	O
	tired.	A	B-ADR
	this	D	O
	spell	N	O
	better	R	O
	just	R	O
	be	V	O
	new	A	O
	med	N	O
	beginnings	N	O
	&	&	O
	go	V	O
	away!	R	O
	#tysabri	#	O
	0	0	O
Sentence: 1075	rt	~	O
	@URL:	N	O
	$biib	N	O
	price	N	O
	increases	V	O
	for	P	O
	ms	^	O
	drugs	N	O
	avonex	N	O
	by	P	O
	another	D	O
	7.5%,	$	O
	third	A	O
	time	N	O
	in	P	O
	12mo-&gt;	N	O
	?19%	$	O
	tysabri	N	O
	by	P	O
	another	D	O
	9.4%,	$	O
	third	A	O
	time	N	O
	ià	G	O
	0	0	O
Sentence: 1076	tysabri	^	O
	bruises	N	B-ADR
	are	V	O
	the	D	O
	best	A	O
	http://t.co/l1gpzefu5f	U	O
	0	0	O
Sentence: 1077	wondered	V	O
	why	R	O
	my	D	O
	limbs	N	B-ADR
	ached	V	I-ADR
	and	&	O
	i	O	O
	was	V	O
	shivering	V	B-ADR
	on	P	O
	the	D	O
	hottest	A	O
	day	N	O
	of	P	O
	the	D	O
	year	N	O
	so	R	O
	far.	R	O
	forgot	V	O
	my	D	O
	venlafaxine.	N	O
	that'll	L	O
	be	V	O
	withdrawal	N	O
	then!	R	O
	0	0	O
Sentence: 1078	sliding	V	O
	down	T	O
	the	D	O
	surface	N	O
	of	P	O
	things.	N	O
	keep	V	O
	the	D	O
	venlafaxine,	N	O
	i'm	L	O
	done.	V	O
	0	0	O
Sentence: 1079	@URL	@	O
	venlafaxine	^	O
	gave	V	O
	me	O	O
	horrendous	A	O
	nightmares,	N	B-ADR
	&	&	O
	coming	V	B-ADR
	of	P	I-ADR
	it	O	I-ADR
	was	V	I-ADR
	horrific.!	A	I-ADR
	0	0	O
Sentence: 1080	tell	V	O
	your	D	O
	doctor	N	O
	if	P	O
	you	O	O
	experiment	V	O
	suicidal	A	B-ADR
	thoughts	N	I-ADR
	after	P	O
	taking	V	O
	venlafaxine.	N	O
	wait,	V	O
	isn't	V	O
	that	P	O
	the	D	O
	reason	N	O
	why	R	O
	i	O	O
	started	V	O
	taking	V	O
	this	D	O
	shit?	N	O
	0	0	O
Sentence: 1081	seem	V	O
	to	P	O
	be	V	O
	feeling	V	O
	a	D	O
	bit	N	O
	better.	R	O
	disturbed	A	B-ADR
	sleep	N	I-ADR
	is	V	O
	a	D	O
	problem	N	O
	though.	P	O
	#venlafaxine	#	O
	#day15	#	O
	0	0	O
Sentence: 1082	i	O	O
	canÆt	V	O
	see	V	O
	the	D	O
	point	N	O
	in	P	O
	taking	V	O
	#venlafaxine	#	O
	itÆs	L	O
	screwing	V	B-ADR
	up	T	I-ADR
	my	D	I-ADR
	sleep	N	I-ADR
	&	&	O
	iÆm	L	O
	pretty	R	O
	sure	A	O
	itÆs	L	O
	not	R	O
	helping	V	O
	with	P	O
	the	D	O
	depression.	N	B-ADR
	0	0	O
Sentence: 1083	@URL	@	O
	@URL	@	O
	poor	A	O
	things!	N	O
	they	O	O
	wanna	V	O
	try	V	O
	withdrawal	N	O
	from	P	O
	venlafaxine.	^	O
	think	V	O
	i	O	O
	might	V	O
	sue	V	O
	the	D	O
	pharma	^	O
	company.	N	O
	0	0	O
Sentence: 1084	@URL	@	O
	same	A	O
	with	P	O
	venlafaxine,	^	O
	1	$	O
	user	N	O
	i	O	O
	spoke	V	O
	to	P	O
	yrs	N	O
	ago	R	O
	stopped	V	O
	taking	V	O
	that	O	O
	when	R	O
	she	O	O
	started	V	O
	having	V	O
	acid	N	B-ADR
	like	P	I-ADR
	trips	N	I-ADR
	losing	V	O
	hours	N	O
	at	P	O
	a	D	O
	time	N	O
	0	0	O
Sentence: 1085	as	P	O
	are	V	O
	(probably)	R	O
	the	D	O
	nausea,	N	O
	headache,	N	O
	sweats,	N	O
	flu	N	B-ADR
	symptoms	N	I-ADR
	&	&	O
	diarrhea.	N	B-ADR
	but	&	O
	itÆs	L	O
	still	R	O
	better	A	O
	than	P	O
	being	V	O
	on	P	O
	it.	O	O
	#venlafaxine	#	O
	#withdrawal	#	O
	0	0	O
Sentence: 1086	trying	V	O
	to	P	O
	distract	V	O
	with	P	O
	masterchef,	^	O
	twitter,	^	O
	texting	V	O
	&	&	O
	candy	N	O
	crush	N	O
	but	&	O
	iÆm	L	O
	anxious	A	B-ADR
	&	&	O
	have	V	O
	stomach	N	O
	&	&	O
	head	N	B-ADR
	pain	N	I-ADR
	#venlafaxine	#	O
	#withdrawal	#	O
	0	0	O
Sentence: 1087	@URL	@	O
	venlafaxine	N	O
	definitely	R	O
	does	V	O
	mine.	O	O
	also	R	O
	makes	V	O
	me	O	O
	need	V	O
	15	$	B-ADR
	hours	N	I-ADR
	sleep	V	I-ADR
	a	D	O
	day.	N	O
	hence	R	O
	now	R	O
	unmediated	A	O
	&	&	O
	rollercoastery.	N	B-ADR
	0	0	O
Sentence: 1088	@URL	@	O
	@URL	@	O
	apologies	N	O
	if	P	O
	gatecrashing.	N	O
	i	O	O
	was	V	O
	like	P	O
	walking	V	B-ADR
	dead	A	I-ADR
	when	R	O
	first	A	O
	started	V	O
	venlafaxine,	R	O
	much	R	O
	better	R	O
	now	R	O
	dose	N	O
	stable	A	O
	0	0	O
Sentence: 1089	@URL	@	O
	na	!	O
	g	G	O
	my	D	O
	5ht	N	O
	levels	N	O
	are	V	O
	good	A	O
	just	R	O
	need	V	O
	a	D	O
	dopamine	N	O
	rush	N	O
	gonna	V	O
	pop	V	O
	me	O	O
	a	D	O
	bupropion	N	O
	or	&	O
	a	D	O
	venlafaxine.	N	O
	want	V	O
	some	D	O
	yeh	!	O
	0	0	O
Sentence: 1090	@URL	@	O
	iÆd	L	O
	consider	V	O
	restarting	V	O
	the	D	O
	venlafaxine	N	O
	today	N	O
	but	&	O
	it	O	O
	was	V	O
	messing	V	B-ADR
	with	P	I-ADR
	my	D	I-ADR
	sleep	N	I-ADR
	big	A	O
	time	N	O
	:(	E	O
	iÆll	L	O
	go	V	O
	back	R	O
	to	P	O
	dr	^	O
	x	G	O
	0	0	O
Sentence: 1091	@URL	@	O
	i	O	O
	might	V	O
	go	V	O
	back	R	O
	on	P	O
	the	D	O
	venlafaxine	N	O
	&	&	O
	give	V	O
	it	O	O
	another	D	O
	chance	N	O
	but	&	O
	it	O	O
	was	V	O
	wrecking	V	B-ADR
	my	D	I-ADR
	sleep	N	I-ADR
	:(	E	O
	x	E	O
	0	0	O
Sentence: 1092	um	!	O
	yay	!	O
	venlafaxine	^	O
	set	V	O
	off	T	O
	a	D	O
	mixed	A	B-ADR
	episode.	N	I-ADR
	calming	V	O
	down	R	O
	now	R	O
	after	P	O
	weeks,	N	O
	now	R	O
	back	R	O
	to	P	O
	the	D	O
	depression	N	B-ADR
	of	P	O
	before.	P	O
	yay	!	O
	indeed	R	O
	0	0	O
Sentence: 1093	@URL	@	O
	i	O	O
	started	V	O
	reducing	V	O
	my	D	O
	venlafaxine	A	O
	last	A	O
	week.	N	O
	the	D	O
	lower	A	O
	dose	N	O
	is	V	O
	just	R	O
	starting	V	O
	to	P	O
	take	V	O
	effect.	V	O
	another	D	O
	5	$	O
	weeks	N	O
	to	P	O
	go	V	O
	-	,	O
	at	P	O
	least!	A	O
	0	0	O
Sentence: 1094	@URL	@	O
	it's	L	O
	ok,	!	O
	i	O	O
	guess	V	O
	it's	L	O
	just	R	O
	a	D	O
	case	N	O
	of	P	O
	trial	N	O
	and	&	O
	error	N	O
	with	P	O
	antidepressants.	N	B-ADR
	coming	V	O
	off	T	O
	venlafaxine	^	O
	has	V	O
	been	V	O
	so	R	O
	nasty	A	B-ADR
	:(	E	O
	0	0	O
Sentence: 1095	@URL	@	O
	thanks	N	O
	:)	E	O
	i	O	O
	so	R	O
	wanted	V	O
	venlafaxine	V	O
	to	P	O
	work	V	O
	cos	P	O
	at	P	O
	least	A	O
	it	O	O
	didnÆt	V	O
	increase	V	B-ADR
	my	D	I-ADR
	appetite	N	I-ADR
	like	P	O
	citalopram	^	B-ADR
	did.	V	O
	0	0	O
Sentence: 1096	venlafaxine	^	O
	hangover	N	B-ADR
	finally	R	O
	starting	V	O
	to	P	O
	shift	N	O
	after	P	O
	2	$	O
	huge	A	O
	mugs	N	O
	of	P	O
	hot	A	O
	water	N	O
	with	P	O
	giant	A	O
	pieces	N	O
	of	P	O
	lemon...	N	O
	0	0	O
Sentence: 1097	#twothingsthatdontmixwell	#	O
	venlafaxine	A	O
	and	&	O
	alcohol-	N	O
	you'll	L	O
	cry	V	B-ADR
	and	&	O
	throw	V	B-ADR
	chairs	N	I-ADR
	at	P	O
	your	D	O
	mom's	N	O
	bbq.	N	O
	0	0	O
Sentence: 1098	@URL	@	O
	off	P	O
	venlafaxine	^	O
	which	D	O
	was	V	O
	pure	A	O
	hell	N	O
	for	P	O
	me,	O	O
	i	O	O
	can't	V	O
	switch	V	O
	these	D	O
	meds	N	O
	anymore,	R	O
	tired	A	O
	of	P	O
	feeling	V	B-ADR
	like	P	I-ADR
	shit	N	I-ADR
	all	D	O
	day.	N	O
	0	0	O
Sentence: 1099	@URL	@	O
	venlafaxine	^	O
	was	V	O
	always	R	O
	awful	A	O
	for	P	O
	that.	O	O
	like	P	O
	someone	N	O
	sprayed	V	B-ADR
	hairspray	^	I-ADR
	all	D	I-ADR
	over	P	I-ADR
	my	D	I-ADR
	tongue...	N	I-ADR
	eww	!	O
	isn't	V	O
	a	D	O
	strong	A	O
	enough	A	O
	word!	N	O
	0	0	O
Sentence: 1100	coming	V	O
	off	T	O
	150mg	N	O
	venlafaxine	V	O
	over	P	O
	14	$	O
	days	N	O
	was	V	O
	a	D	O
	better	A	O
	idea	N	O
	in	P	O
	discussion.	N	O
	my	D	O
	brain	N	B-ADR
	feels	V	I-ADR
	like	P	I-ADR
	its	L	I-ADR
	actually	R	I-ADR
	vibrating!	V	I-ADR
	#willpower	#	O
	0	0	O
Sentence: 1101	anyone	N	O
	who	O	O
	will	V	O
	listen:	V	O
	never	R	O
	ever	R	O
	take	V	O
	effexor/venlafaxine.	G	O
	paraesthesia	G	B-ADR
	abound.	V	O
	0	0	O
Sentence: 1102	day	N	O
	3	$	O
	without	P	O
	#venlafaxine.	#	O
	worst	A	O
	drug	N	O
	ever	R	O
	to	P	O
	withdraw	V	B-ADR
	from?	P	O
	any	D	O
	support	N	O
	much	A	O
	appreciated!	N	O
	0	0	O
Sentence: 1103	so	R	O
	anyway	R	O
	last	A	O
	night..	N	O
	my	D	O
	new	A	O
	medication	N	O
	(venlafaxine/effexor)	N	O
	made	V	O
	me	O	O
	feel	V	O
	the	D	O
	most	R	O
	depressed	A	B-ADR
	ever,	R	O
	and	&	O
	i	O	O
	overreacted	V	B-ADR
	about	P	O
	everything	N	O
	0	0	O
Sentence: 1104	@URL	@	O
	@URL	@	O
	shame	N	O
	that	P	O
	idiots	N	O
	depth	N	O
	venlafaxine	N	O
	never	R	O
	my	D	O
	words,	N	O
	but	&	O
	the	D	O
	ignorance	N	O
	of	P	O
	their	D	O
	interpretation	N	O
	0	0	O
Sentence: 1105	@URL	@	O
	they	O	O
	must	V	O
	lace	N	O
	bacon	N	O
	with	P	O
	venlafaxine,	^	O
	withdrawal	N	O
	from	P	O
	thus	O	O
	is	V	O
	supposedly	R	O
	as	R	O
	bad	A	O
	as	P	O
	illicit	A	O
	'hard'	A	O
	drugs.	N	O
	good	A	O
	cheese	N	O
	too!	R	O
	0	0	O
Sentence: 1106	venlafaxine	^	O
	is	V	O
	heavy	A	O
	duty.	N	O
	0	0	O
Sentence: 1107	@URL	@	O
	i	O	O
	think	V	O
	the	D	O
	mirtazapine	^	O
	is	V	O
	slowly	R	O
	lifting	V	O
	my	D	O
	mood	N	B-ADR
	dips	N	I-ADR
	and	&	O
	hopefully	R	O
	venlafaxine	^	O
	will	V	O
	lesson	V	O
	the	D	O
	anxiety.time	N	B-ADR
	will	V	O
	tell	V	O
	x	E	O
	0	0	O
Sentence: 1108	@URL	@	O
	not	R	O
	sure.	A	O
	i	O	O
	took	V	O
	it	O	O
	with	P	O
	venlafaxine	^	O
	mostly,	R	O
	and	&	O
	think	V	O
	it	O	O
	was	V	O
	that	O	O
	which	D	O
	made	V	O
	me	O	O
	very	R	O
	tired	A	B-ADR
	0	0	O
Sentence: 1109	singing	V	O
	""venlafaxine""	,	O
	to	P	O
	the	D	O
	tune	N	O
	of	P	O
	""joe	^	O
	le	^	O
	taxi"".	N	O
	0	0	O
Sentence: 1110	@URL	@	O
	yeah,	!	O
	generic	A	O
	venlafaxine	N	O
	has	V	O
	about	P	O
	four	$	O
	different	A	O
	slow	A	O
	release	N	O
	formulations,	N	O
	i	O	O
	got	V	O
	withdrawals	N	B-ADR
	from	P	O
	some.	D	O
	0	0	O
Sentence: 1111	packing	V	O
	whilst	P	O
	experiencing	V	O
	venlafaxine	N	O
	withdrawal	N	B-ADR
	is	V	O
	pretty	R	O
	hellish.	A	O
	got	V	O
	to	P	O
	keep	V	O
	track	N	O
	of	P	O
	my	D	O
	med	N	O
	times.	N	O
	0	0	O
Sentence: 1112	@URL	@	O
	not	R	O
	that	O	O
	i	O	O
	ever	R	O
	noticed.	V	O
	i	O	O
	was	V	O
	taking	V	O
	it	O	O
	with	P	O
	venlafaxine,	^	O
	and	&	O
	it	O	O
	definitely	R	O
	made	V	O
	me	O	O
	drowsy	A	B-ADR
	0	0	O
Sentence: 1113	@URL	@	O
	@URL	@	O
	i	O	O
	didn't	V	O
	find	V	O
	it	O	O
	any	D	O
	more	A	O
	sedative	N	B-ADR
	than	P	O
	just	R	O
	venlafaxine	V	O
	alone.	R	O
	prob	R	O
	a	D	O
	little	A	O
	less	A	O
	so	P	O
	:)	E	O
	0	0	O
Sentence: 1114	@URL	@	O
	if	P	O
	you	O	O
	don't	V	O
	mind	V	O
	my	D	O
	asking,	N	O
	is	V	O
	the	D	O
	venlafaxine	^	O
	for	P	O
	depression?	N	O
	if	P	O
	so,	P	O
	guilt	N	O
	missing	V	O
	meds	N	O
	is	V	O
	probably	R	O
	a	D	O
	poor	A	O
	decision.	N	O
	0	0	O
Sentence: 1115	@URL	@	O
	(i	O	O
	stayed	V	O
	on	P	O
	venlafaxine	^	O
	for	P	O
	quite	R	O
	a	D	O
	long	A	O
	time	N	O
	because	P	O
	i	O	O
	thought	V	O
	it	O	O
	was	V	O
	working	V	O
	because	P	O
	when	R	O
	i	O	O
	missed	V	O
	a	D	O
	dose	N	O
	i	O	O
	felt	V	O
	awful.)	A	O
	0	0	O
Sentence: 1116	@URL	@	O
	@URL	@	O
	venlafaxine	^	O
	withdrawal	N	B-ADR
	is	V	O
	worse	A	O
	than	P	O
	most	R	O
	by	P	O
	miles	^	O
	x	E	O
	0	0	O
Sentence: 1117	horrendous	A	B-ADR
	venlafaxine	N	I-ADR
	dream.	N	I-ADR
	indecently	R	O
	assaulted	V	O
	by	P	O
	rose	^	O
	west	^	O
	and	&	O
	myra	^	O
	hindley.	^	O
	0	0	O
Sentence: 1118	i	O	O
	just	R	O
	have	V	O
	to	P	O
	remember	V	O
	that	O	O
	what	O	O
	i'm	L	O
	feeling	V	O
	is	V	O
	the	D	O
	withdrawal	N	B-ADR
	from	P	O
	the	D	O
	venlafaxine.	N	O
	when	R	O
	my	D	O
	meds	N	O
	come,	V	O
	i	O	O
	will	V	O
	get	V	O
	better.	A	O
	0	0	O
Sentence: 1119	but	&	O
	i'm	L	O
	happy	A	O
	to	P	O
	be	V	O
	clean.	A	O
	just	R	O
	really	R	O
	really	R	O
	really	R	O
	really	R	O
	really	R	O
	really	R	O
	really	R	O
	sucked	V	B-ADR
	going	V	I-ADR
	from	P	I-ADR
	100mg	$	I-ADR
	desvenlafaxine	N	I-ADR
	/	,	I-ADR
	day	N	I-ADR
	to	P	I-ADR
	zero.	V	I-ADR
	0	0	O
Sentence: 1120	@URL	@	O
	so	R	O
	interesting!!	A	O
	any	D	O
	mention	N	O
	of	P	O
	meds	N	O
	like	P	O
	symlin,	N	O
	victoza	N	O
	and	&	O
	their	D	O
	impact	N	O
	on	P	O
	lag	N	O
	times,	N	O
	post	N	O
	meal	N	O
	hypers?	N	O
	0	0	O
Sentence: 1121	dr	^	O
	john	^	O
	buse:	^	O
	most	R	O
	impressive	A	O
	at	P	O
	#2013ada	^	O
	victoza???=	^	O
	-1.9%	$	O
	a1c	^	O
	reduction	N	O
	""insulin	N	O
	on	P	O
	steroids""	^	O
	bit	N	O
	of	P	O
	weight	N	O
	loss	N	O
	too	R	O
	#dttcoyd	#	O
	0	0	O
Sentence: 1122	@URL	@	O
	bit	N	O
	of	P	O
	advise	V	O
	please.	V	O
	i've	L	O
	stopped	V	O
	gliclazide	^	O
	but	&	O
	still	R	O
	taking	V	O
	metformin	^	O
	&	&	O
	victoza.	N	O
	do	V	O
	i	O	O
	need	V	O
	to	P	O
	notify	V	O
	dvla	N	O
	&	&	O
	ins	N	O
	co?	G	O
	thanks	N	O
